2614,7
2615,7
2616,5
2617,6
2618,8
2619,12
2620,8
2621,3
2622,4
2623,8
2624,8
2625,2
2626,3
2627,11
2628,6
2629,8
2630,16
2631,8
2632,10
2633,10
2634,8
2635,1
2636,8
2637,7
2638,8
2639,4
2640,12
2641,4
2642,12
2643,6
2644,9
2645,11
2646,14
2647,6
2648,5
2649,3
2650,7
2651,6
2652,5
2653,9
2654,4
2655,3
2656,5
2657,6
2658,4
2659,12
2660,6
2661,6
2662,8
2663,5
2664,9
2665,7
2666,7
2667,3
2668,7
2669,10
2670,2
2671,10
2672,12
2673,8
2674,7
2675,6
2676,11
2677,10
2678,7
2679,6
2680,4
2681,6
2682,4
2683,7
2684,6
2685,6
2686,7
2687,6
2688,4
2689,9
2690,5
2691,11
2692,5
2693,11
2694,7
2695,13
2696,8
2697,6
2698,9
2699,6
2700,8
2701,6
2702,11
2703,6
2704,8
2705,4
2706,6
2707,7
2708,4
2709,4
2710,9
2711,6
2712,7
2713,6
2714,10
2715,7
2716,4
2717,9
2718,6
2719,9
2720,6
2721,10
2722,2
2723,7
2724,8
2725,8
2726,13
2727,6
2728,12
2729,10
2730,11
2731,2
2732,10
2733,8
2734,3
2735,9
2736,7
2737,8
2738,4
2739,11
2740,6
2741,6
2742,4
2743,2
2744,6
2745,6
2746,4
2747,9
2748,8
2749,8
2750,2
2751,8
2752,6
2753,9
2754,8
2755,9
2756,3
2757,11
2758,2
2759,8
2760,4
2761,5
2762,7
2763,5
2764,13
2765,9
2766,9
2767,9
2768,6
2769,7
2770,9
2771,6
2772,12
2773,11
2774,8
2775,7
2776,5
2777,8
2778,11
2779,11
2780,11
2781,7
2782,4
2783,8
2784,3
2785,6
2786,7
2787,5
2788,8
2789,6
2790,6
2791,6
2792,5
2793,10
2794,4
2795,8
2796,6
2797,7
2798,7
2799,10
2800,5
2801,6
2802,5
2803,4
2804,12
2805,7
2806,5
2807,9
2808,1
2809,9
2810,11
2811,2
2812,8
2813,7
2814,9
2815,9
2816,4
2817,8
2818,8
2819,11
2820,7
2821,6
2822,8
2823,5
2824,5
2825,6
2826,8
2827,4
2828,8
2829,6
2830,7
2831,13
2832,7
2833,4
2834,7
2835,6
2836,4
2837,11
2838,7
2839,7
2840,5
2841,7
2842,9
2843,4
2844,8
2845,4
2846,9
2847,8
2848,5
2849,14
2850,8
2851,8
2852,9
2853,4
2854,4
2855,10
2856,6
2857,6
2858,6
2859,15
2860,4
2861,8
2862,4
2863,6
2864,10
2865,9
2866,4
2867,8
2868,14
2869,8
2870,7
2871,8
2872,6
2873,4
2874,7
2875,10
2876,11
2877,9
2878,10
2879,9
2880,3
2881,9
2882,4
2883,6
2884,7
2885,6
2886,7
2887,7
2888,10
2889,10
2890,6
2891,5
2892,3
2893,5
2894,6
2895,8
2896,8
2897,7
2898,6
2899,8
2900,11
2901,6
2902,8
2903,6
2904,3
2905,12
2906,11
2907,9
2908,6
2909,6
2910,5
2911,9
2912,6
2913,8
2914,10
2915,8
2916,10
2917,8
2918,9
2919,4
2920,6
2921,10
2922,11
2923,8
2924,4
2925,6
2926,4
2927,9
2928,10
2929,7
2930,12
2931,8
2932,5
2933,7
2934,12
2935,8
2936,4
2937,8
2938,6
2939,10
2940,7
2941,6
2942,5
2943,5
2944,4
2945,5
2946,6
2947,7
2948,8
2949,8
2950,6
2951,7
2952,6
2953,8
2954,11
2955,7
2956,6
2957,5
2958,10
2959,7
2960,7
2961,7
2962,5
2963,6
2964,5
2965,8
2966,8
2967,6
2968,8
2969,13
2970,8
2971,9
2972,7
2973,2
2974,8
2975,10
2976,8
2977,3
2978,15
2979,9
2980,8
2981,17
2982,6
2983,10
2984,8
2985,9
2986,9
2987,7
2988,12
2989,9
2990,11
2991,10
2992,4
2993,3
2994,6
2995,6
2996,7
2997,13
2998,10
